derived_from_real_fields,dominant_estimate_confidence,estimated_or_synthetic_fields,missing_fields,player_name,player_wc_id,real_structured_fields,team_wc_id,year
17,C,15,1,Buenaventura Ferreira,player_p_16678_1986,9,team_paraguay_1986,1986
17,C,15,1,Julio César Romero,player_p_73704_1986,9,team_paraguay_1986,1986
17,C,15,1,Roberto Cabañas,player_p_29440_1986,9,team_paraguay_1986,1986
17,C,15,1,Adolfino Cañete,player_p_53152_1986,9,team_paraguay_1986,1986
17,C,15,1,Alfredo Mendoza,player_p_97522_1986,9,team_paraguay_1986,1986
16,D,15,2,Jorge Battaglia,player_p_03297_1986,9,team_paraguay_1986,1986
16,D,15,2,Virginio Cáceres,player_p_84056_1986,9,team_paraguay_1986,1986
16,D,15,2,Luis Caballero,player_p_69529_1986,9,team_paraguay_1986,1986
16,D,15,2,Eufemio Cabral,player_p_03360_1986,9,team_paraguay_1986,1986
17,C,15,1,Jorge Guasch,player_p_37560_1986,9,team_paraguay_1986,1986
16,D,15,2,Francisco Alcaraz,player_p_34547_1986,9,team_paraguay_1986,1986
16,D,15,2,Evaristo Isasi,player_p_55219_1986,9,team_paraguay_1986,1986
16,D,15,2,Rolando Chilavert,player_p_38392_1986,9,team_paraguay_1986,1986
17,C,15,1,Ramón Hicks,player_p_74570_1986,9,team_paraguay_1986,1986
16,D,15,2,Faustino Alonso,player_p_18120_1986,9,team_paraguay_1986,1986
16,D,15,2,Julián Coronel,player_p_82332_1986,9,team_paraguay_1986,1986
17,C,15,1,Józef Młynarczyk,player_p_50717_1986,9,team_poland_1986,1986
17,C,15,1,Kazimierz Przybyś,player_p_31117_1986,9,team_poland_1986,1986
17,C,15,1,Władysław Żmuda,player_p_48883_1986,9,team_poland_1986,1986
17,C,15,1,Marek Ostrowski,player_p_00146_1986,9,team_poland_1986,1986
17,C,15,1,Roman Wójcicki,player_p_22126_1986,9,team_poland_1986,1986
17,C,15,1,Waldemar Matysik,player_p_02493_1986,9,team_poland_1986,1986
17,C,15,1,Ryszard Tarasiewicz,player_p_71521_1986,9,team_poland_1986,1986
17,C,15,1,Jan Urban,player_p_83573_1986,9,team_poland_1986,1986
17,C,15,1,Jan Karaś,player_p_39326_1986,9,team_poland_1986,1986
17,C,15,1,Stefan Majewski,player_p_01165_1986,9,team_poland_1986,1986
17,C,15,1,Włodzimierz Smolarek,player_p_57931_1986,9,team_poland_1986,1986
16,D,15,2,Jacek Kazimierski,player_p_71920_1986,9,team_poland_1986,1986
17,C,15,1,Ryszard Komornicki,player_p_71979_1986,9,team_poland_1986,1986
17,C,15,1,Dariusz Kubicki,player_p_07710_1986,9,team_poland_1986,1986
17,C,15,1,Andrzej Buncol,player_p_40684_1986,9,team_poland_1986,1986
16,D,15,2,Andrzej Pałasz,player_p_98924_1986,9,team_poland_1986,1986
17,C,15,1,Andrzej Zgutczyński,player_p_86899_1986,9,team_poland_1986,1986
17,C,15,1,Krzysztof Pawlak,player_p_59285_1986,9,team_poland_1986,1986
16,D,15,2,Józef Wandzik,player_p_39546_1986,9,team_poland_1986,1986
17,C,15,1,Zbigniew Boniek,player_p_03652_1986,9,team_poland_1986,1986
17,C,15,1,Dariusz Dziekanowski,player_p_17582_1986,9,team_poland_1986,1986
17,C,15,1,Jan Furtok,player_p_52039_1986,9,team_poland_1986,1986
17,C,15,1,Manuel Bento,player_p_98161_1986,9,team_portugal_1986,1986
16,D,15,2,João Pinto,player_p_37038_1986,9,team_portugal_1986,1986
17,C,15,1,António Sousa,player_p_22344_1986,9,team_portugal_1986,1986
16,D,15,2,José Ribeiro,player_p_63783_1986,9,team_portugal_1986,1986
17,C,15,1,not applicable Álvaro,player_p_31048_1986,9,team_portugal_1986,1986
17,C,15,1,Carlos Manuel,player_p_81444_1986,9,team_portugal_1986,1986
17,C,15,1,Jaime Pacheco,player_p_97302_1986,9,team_portugal_1986,1986
17,C,15,1,not applicable Frederico,player_p_29698_1986,9,team_portugal_1986,1986
17,C,15,1,Fernando Gomes,player_p_31762_1986,9,team_portugal_1986,1986
17,C,15,1,Paulo Futre,player_p_10440_1986,9,team_portugal_1986,1986
16,D,15,2,Fernando Bandeirinha,player_p_94871_1986,9,team_portugal_1986,1986
16,D,15,2,Jorge Martins,player_p_34980_1986,9,team_portugal_1986,1986
16,D,15,2,António Morato,player_p_94216_1986,9,team_portugal_1986,1986
17,C,15,1,Jaime Magalhães,player_p_52794_1986,9,team_portugal_1986,1986
17,C,15,1,António Oliveira,player_p_48881_1986,9,team_portugal_1986,1986
17,C,15,1,José António,player_p_03000_1986,9,team_portugal_1986,1986
17,C,15,1,not applicable Diamantino,player_p_88661_1986,9,team_portugal_1986,1986
16,D,15,2,Luís Sobrinho,player_p_87641_1986,9,team_portugal_1986,1986
17,C,15,1,Rui Águas,player_p_77856_1986,9,team_portugal_1986,1986
17,C,15,1,Augusto Inácio,player_p_07955_1986,9,team_portugal_1986,1986
17,C,15,1,António André,player_p_61802_1986,9,team_portugal_1986,1986
17,C,15,1,Vítor Damas,player_p_37242_1986,9,team_portugal_1986,1986
17,C,15,1,Jim Leighton,player_p_85003_1986,9,team_scotland_1986,1986
17,C,15,1,Richard Gough,player_p_05434_1986,9,team_scotland_1986,1986
17,C,15,1,Maurice Malpas,player_p_64688_1986,9,team_scotland_1986,1986
17,C,15,1,Graeme Souness,player_p_91562_1986,9,team_scotland_1986,1986
17,C,15,1,Alex McLeish,player_p_53843_1986,9,team_scotland_1986,1986
17,C,15,1,Willie Miller,player_p_11356_1986,9,team_scotland_1986,1986
17,C,15,1,Gordon Strachan,player_p_46604_1986,9,team_scotland_1986,1986
17,C,15,1,Roy Aitken,player_p_08096_1986,9,team_scotland_1986,1986
17,C,15,1,Eamonn Bannon,player_p_65888_1986,9,team_scotland_1986,1986
16,D,15,2,Jim Bett,player_p_78666_1986,9,team_scotland_1986,1986
17,C,15,1,Paul McStay,player_p_42726_1986,9,team_scotland_1986,1986
16,D,15,2,Andy Goram,player_p_51002_1986,9,team_scotland_1986,1986
17,C,15,1,Steve Nicol,player_p_36038_1986,9,team_scotland_1986,1986
17,C,15,1,David Narey,player_p_12472_1986,9,team_scotland_1986,1986
17,C,15,1,Arthur Albiston,player_p_39517_1986,9,team_scotland_1986,1986
17,C,15,1,Frank McAvennie,player_p_31710_1986,9,team_scotland_1986,1986
17,C,15,1,Steve Archibald,player_p_56094_1986,9,team_scotland_1986,1986
17,C,15,1,Graeme Sharp,player_p_47824_1986,9,team_scotland_1986,1986
17,C,15,1,Charlie Nicholas,player_p_97239_1986,9,team_scotland_1986,1986
17,C,15,1,Paul Sturrock,player_p_15973_1986,9,team_scotland_1986,1986
17,C,15,1,Davie Cooper,player_p_89287_1986,9,team_scotland_1986,1986
16,D,15,2,Alan Rough,player_p_05695_1986,9,team_scotland_1986,1986
16,D,15,2,Byung-deuk Cho,player_p_77268_1986,9,team_south_korea_1986,1986
17,C,15,1,Kyung-hoon Park,player_p_43950_1986,9,team_south_korea_1986,1986
17,C,15,1,Jong-soo Chung,player_p_65387_1986,9,team_south_korea_1986,1986
17,C,15,1,Kwang-rae Cho,player_p_45849_1986,9,team_south_korea_1986,1986
17,C,15,1,Yong-hwan Chung,player_p_68971_1986,9,team_south_korea_1986,1986
16,D,15,2,Tae-ho Lee,player_p_83876_1986,9,team_south_korea_1986,1986
17,C,15,1,Jong-boo Kim,player_p_19309_1986,9,team_south_korea_1986,1986
17,C,15,1,Young-jeung Cho,player_p_46375_1986,9,team_south_korea_1986,1986
17,C,15,1,Soon-ho Choi,player_p_51349_1986,9,team_south_korea_1986,1986
17,C,15,1,Chang-sun Park,player_p_99813_1986,9,team_south_korea_1986,1986
17,C,15,1,Bum-kun Cha,player_p_13141_1986,9,team_south_korea_1986,1986
17,C,15,1,Pyung-seok Kim,player_p_70602_1986,9,team_south_korea_1986,1986
17,C,15,1,Soo-jin Noh,player_p_66410_1986,9,team_south_korea_1986,1986
17,C,15,1,Min-kook Cho,player_p_74032_1986,9,team_south_korea_1986,1986
16,D,15,2,Byung-ok Yoo,player_p_87197_1986,9,team_south_korea_1986,1986
17,C,15,1,Joo-sung Kim,player_p_95664_1986,9,team_south_korea_1986,1986
17,C,15,1,Jung-moo Huh,player_p_64475_1986,9,team_south_korea_1986,1986
16,D,15,2,Sam-soo Kim,player_p_99042_1986,9,team_south_korea_1986,1986
17,C,15,1,Byung-joo Byun,player_p_50938_1986,9,team_south_korea_1986,1986
17,C,15,1,Yong-se Kim,player_p_53955_1986,9,team_south_korea_1986,1986
17,C,15,1,Yun-kyo Oh,player_p_53803_1986,9,team_south_korea_1986,1986
16,D,15,2,Deuk-soo Kang,player_p_18924_1986,9,team_south_korea_1986,1986
17,C,15,1,Rinat Dasayev,player_p_32342_1986,9,team_soviet_union_1986,1986
17,C,15,1,Volodymyr Bezsonov,player_p_64968_1986,9,team_soviet_union_1986,1986
16,D,15,2,Aleksandr Chivadze,player_p_66593_1986,9,team_soviet_union_1986,1986
17,C,15,1,Gennady Morozov,player_p_04915_1986,9,team_soviet_union_1986,1986
17,C,15,1,Anatoliy Demyanenko,player_p_18580_1986,9,team_soviet_union_1986,1986
17,C,15,1,Aleksandr Bubnov,player_p_93918_1986,9,team_soviet_union_1986,1986
17,C,15,1,Ivan Yaremchuk,player_p_34497_1986,9,team_soviet_union_1986,1986
17,C,15,1,Pavel Yakovenko,player_p_33328_1986,9,team_soviet_union_1986,1986
17,C,15,1,Oleksandr Zavarov,player_p_27906_1986,9,team_soviet_union_1986,1986
17,C,15,1,Oleh Kuznetsov,player_p_86826_1986,9,team_soviet_union_1986,1986
17,C,15,1,Oleh Blokhin,player_p_03282_1986,9,team_soviet_union_1986,1986
17,C,15,1,Andriy Bal,player_p_27460_1986,9,team_soviet_union_1986,1986
17,C,15,1,Gennadiy Litovchenko,player_p_48718_1986,9,team_soviet_union_1986,1986
17,C,15,1,Sergey Rodionov,player_p_05562_1986,9,team_soviet_union_1986,1986
17,C,15,1,Nikolay Larionov,player_p_51110_1986,9,team_soviet_union_1986,1986
17,C,15,1,Viktor Chanov,player_p_90721_1986,9,team_soviet_union_1986,1986
17,C,15,1,Vadym Yevtushenko,player_p_12978_1986,9,team_soviet_union_1986,1986
17,C,15,1,Oleh Protasov,player_p_10906_1986,9,team_soviet_union_1986,1986
17,C,15,1,Ihor Belanov,player_p_10855_1986,9,team_soviet_union_1986,1986
17,C,15,1,Sergei Aleinikov,player_p_86677_1986,9,team_soviet_union_1986,1986
17,C,15,1,Vasyl Rats,player_p_16126_1986,9,team_soviet_union_1986,1986
16,D,15,2,Serhiy Krakovskiy,player_p_08071_1986,9,team_soviet_union_1986,1986
17,C,15,1,Andoni Zubizarreta,player_p_63214_1986,9,team_spain_1986,1986
17,C,15,1,not applicable Tomás,player_p_72141_1986,9,team_spain_1986,1986
17,C,15,1,José Antonio Camacho,player_p_96996_1986,9,team_spain_1986,1986
17,C,15,1,Antonio Maceda,player_p_42410_1986,9,team_spain_1986,1986
17,C,15,1,not applicable Víctor,player_p_91970_1986,9,team_spain_1986,1986
17,C,15,1,Rafael Gordillo,player_p_19020_1986,9,team_spain_1986,1986
17,C,15,1,Juan Antonio Señor,player_p_32414_1986,9,team_spain_1986,1986
17,C,15,1,Andoni Goikoetxea,player_p_93792_1986,9,team_spain_1986,1986
17,C,15,1,Emilio Butragueño,player_p_12940_1986,9,team_spain_1986,1986
16,D,15,2,Francisco José Carrasco,player_p_12398_1986,9,team_spain_1986,1986
17,C,15,1,Julio Alberto,player_p_70569_1986,9,team_spain_1986,1986
16,D,15,2,Quique Setién,player_p_95106_1986,9,team_spain_1986,1986
16,D,15,2,not applicable Urruti,player_p_44005_1986,9,team_spain_1986,1986
17,C,15,1,Ricardo Gallego,player_p_86323_1986,9,team_spain_1986,1986
17,C,15,1,not applicable Chendo,player_p_31693_1986,9,team_spain_1986,1986
16,D,15,2,Hipólito Rincón,player_p_91175_1986,9,team_spain_1986,1986
17,C,15,1,not applicable Francisco,player_p_02901_1986,9,team_spain_1986,1986
17,C,15,1,Ramón Calderé,player_p_14296_1986,9,team_spain_1986,1986
17,C,15,1,Julio Salinas,player_p_18314_1986,9,team_spain_1986,1986
17,C,15,1,not applicable Eloy,player_p_74307_1986,9,team_spain_1986,1986
17,C,15,1,not applicable Míchel,player_p_06498_1986,9,team_spain_1986,1986
16,D,15,2,Juan Carlos Ablanedo,player_p_98382_1986,9,team_spain_1986,1986
16,D,15,2,Rodolfo Rodríguez,player_p_73100_1986,9,team_uruguay_1986,1986
17,C,15,1,Nelson Gutiérrez,player_p_86817_1986,9,team_uruguay_1986,1986
17,C,15,1,Eduardo Mario Acevedo,player_p_48167_1986,9,team_uruguay_1986,1986
17,C,15,1,Víctor Diogo,player_p_29429_1986,9,team_uruguay_1986,1986
17,C,15,1,Miguel Bossio,player_p_89543_1986,9,team_uruguay_1986,1986
17,C,15,1,José Batista,player_p_57952_1986,9,team_uruguay_1986,1986
17,C,15,1,Antonio Alzamendi,player_p_68463_1986,9,team_uruguay_1986,1986
17,C,15,1,Jorge Barrios,player_p_38492_1986,9,team_uruguay_1986,1986
17,C,15,1,Jorge da Silva,player_p_94995_1986,9,team_uruguay_1986,1986
17,C,15,1,Enzo Francescoli,player_p_36582_1986,9,team_uruguay_1986,1986
17,C,15,1,Sergio Santín,player_p_37351_1986,9,team_uruguay_1986,1986
17,C,15,1,Fernando Álvez,player_p_22385_1986,9,team_uruguay_1986,1986
16,D,15,2,César Vega,player_p_77490_1986,9,team_uruguay_1986,1986
17,C,15,1,Darío Pereyra,player_p_03963_1986,9,team_uruguay_1986,1986
17,C,15,1,Eliseo Rivero,player_p_72094_1986,9,team_uruguay_1986,1986
17,C,15,1,Mario Saralegui,player_p_66014_1986,9,team_uruguay_1986,1986
17,C,15,1,José Zalazar,player_p_19175_1986,9,team_uruguay_1986,1986
17,C,15,1,Rubén Paz,player_p_83805_1986,9,team_uruguay_1986,1986
17,C,15,1,Venancio Ramos,player_p_97584_1986,9,team_uruguay_1986,1986
16,D,15,2,Carlos Aguilera,player_p_57189_1986,9,team_uruguay_1986,1986
17,C,15,1,Wilmar Cabrera,player_p_18562_1986,9,team_uruguay_1986,1986
16,D,15,2,Celso Otero,player_p_00489_1986,9,team_uruguay_1986,1986
17,C,15,1,Harald Schumacher,player_p_07171_1986,9,team_west_germany_1986,1986
17,C,15,1,Hans-Peter Briegel,player_p_79689_1986,9,team_west_germany_1986,1986
17,C,15,1,Andreas Brehme,player_p_67713_1986,9,team_west_germany_1986,1986
17,C,15,1,Karlheinz Förster,player_p_27251_1986,9,team_west_germany_1986,1986
17,C,15,1,Matthias Herget,player_p_66165_1986,9,team_west_germany_1986,1986
17,C,15,1,Norbert Eder,player_p_36201_1986,9,team_west_germany_1986,1986
17,C,15,1,Pierre Littbarski,player_p_89975_1986,9,team_west_germany_1986,1986
17,C,15,1,Lothar Matthäus,player_p_49502_1986,9,team_west_germany_1986,1986
17,C,15,1,Rudi Völler,player_p_04572_1986,9,team_west_germany_1986,1986
17,C,15,1,Felix Magath,player_p_79344_1986,9,team_west_germany_1986,1986
17,C,15,1,Karl-Heinz Rummenigge,player_p_59574_1986,9,team_west_germany_1986,1986
16,D,15,2,Uli Stein,player_p_71616_1986,9,team_west_germany_1986,1986
16,D,15,2,Karl Allgöwer,player_p_65532_1986,9,team_west_germany_1986,1986
17,C,15,1,Thomas Berthold,player_p_59388_1986,9,team_west_germany_1986,1986
17,C,15,1,Klaus Augenthaler,player_p_23204_1986,9,team_west_germany_1986,1986
16,D,15,2,Olaf Thon,player_p_45408_1986,9,team_west_germany_1986,1986
17,C,15,1,Ditmar Jakobs,player_p_91180_1986,9,team_west_germany_1986,1986
16,D,15,2,Uwe Rahn,player_p_93701_1986,9,team_west_germany_1986,1986
17,C,15,1,Klaus Allofs,player_p_95392_1986,9,team_west_germany_1986,1986
17,C,15,1,Dieter Hoeneß,player_p_27194_1986,9,team_west_germany_1986,1986
17,C,15,1,Wolfgang Rolff,player_p_96946_1986,9,team_west_germany_1986,1986
16,D,15,2,Eike Immel,player_p_84364_1986,9,team_west_germany_1986,1986
17,C,15,1,Nery Pumpido,player_p_15637_1990,9,team_argentina_1990,1990
17,C,15,1,Sergio Batista,player_p_22408_1990,9,team_argentina_1990,1990
17,C,15,1,Abel Balbo,player_p_07031_1990,9,team_argentina_1990,1990
17,C,15,1,José Basualdo,player_p_14841_1990,9,team_argentina_1990,1990
16,D,15,2,Edgardo Bauza,player_p_06684_1990,9,team_argentina_1990,1990
17,C,15,1,Gabriel Calderón,player_p_10969_1990,9,team_argentina_1990,1990
17,C,15,1,Jorge Burruchaga,player_p_95267_1990,9,team_argentina_1990,1990
17,C,15,1,Claudio Caniggia,player_p_35873_1990,9,team_argentina_1990,1990
17,C,15,1,Gustavo Dezotti,player_p_53936_1990,9,team_argentina_1990,1990
17,C,15,1,Diego Maradona,player_p_80404_1990,9,team_argentina_1990,1990
17,C,15,1,Néstor Fabbri,player_p_64003_1990,9,team_argentina_1990,1990
17,C,15,1,Sergio Goycochea,player_p_34056_1990,9,team_argentina_1990,1990
17,C,15,1,Néstor Lorenzo,player_p_23349_1990,9,team_argentina_1990,1990
17,C,15,1,Ricardo Giusti,player_p_49676_1990,9,team_argentina_1990,1990
17,C,15,1,Pedro Monzón,player_p_31161_1990,9,team_argentina_1990,1990
17,C,15,1,Julio Olarticoechea,player_p_46907_1990,9,team_argentina_1990,1990
17,C,15,1,Roberto Néstor Sensini,player_p_82949_1990,9,team_argentina_1990,1990
17,C,15,1,José Serrizuela,player_p_80379_1990,9,team_argentina_1990,1990
17,C,15,1,Oscar Ruggeri,player_p_79080_1990,9,team_argentina_1990,1990
17,C,15,1,Juan Simón,player_p_14628_1990,9,team_argentina_1990,1990
17,C,15,1,Pedro Troglio,player_p_30977_1990,9,team_argentina_1990,1990
16,D,15,2,Fabián Cancelarich,player_p_15632_1990,9,team_argentina_1990,1990
17,C,15,1,Klaus Lindenberger,player_p_29893_1990,9,team_austria_1990,1990
17,C,15,1,Ernst Aigner,player_p_22801_1990,9,team_austria_1990,1990
17,C,15,1,Robert Pecl,player_p_57468_1990,9,team_austria_1990,1990
17,C,15,1,Anton Pfeffer,player_p_46006_1990,9,team_austria_1990,1990
17,C,15,1,Peter Schöttel,player_p_77198_1990,9,team_austria_1990,1990
17,C,15,1,Manfred Zsak,player_p_69681_1990,9,team_austria_1990,1990
17,C,15,1,Kurt Russ,player_p_76884_1990,9,team_austria_1990,1990
17,C,15,1,Peter Artner,player_p_67942_1990,9,team_austria_1990,1990
17,C,15,1,Toni Polster,player_p_16938_1990,9,team_austria_1990,1990
17,C,15,1,Manfred Linzmaier,player_p_52446_1990,9,team_austria_1990,1990
17,C,15,1,Alfred Hörtnagl,player_p_06378_1990,9,team_austria_1990,1990
16,D,15,2,Michael Baur,player_p_11735_1990,9,team_austria_1990,1990
17,C,15,1,Andreas Ogris,player_p_07284_1990,9,team_austria_1990,1990
17,C,15,1,Gerhard Rodax,player_p_79953_1990,9,team_austria_1990,1990
16,D,15,2,Christian Keglevits,player_p_68014_1990,9,team_austria_1990,1990
17,C,15,1,Andreas Reisinger,player_p_67426_1990,9,team_austria_1990,1990
16,D,15,2,Heimo Pfeifenberger,player_p_67358_1990,9,team_austria_1990,1990
17,C,15,1,Michael Streiter,player_p_57682_1990,9,team_austria_1990,1990
17,C,15,1,Gerald Glatzmayer,player_p_16277_1990,9,team_austria_1990,1990
17,C,15,1,Andi Herzog,player_p_46897_1990,9,team_austria_1990,1990
16,D,15,2,Michael Konsel,player_p_80487_1990,9,team_austria_1990,1990
16,D,15,2,Otto Konrad,player_p_91339_1990,9,team_austria_1990,1990
17,C,15,1,Michel Preud'homme,player_p_00531_1990,9,team_belgium_1990,1990
17,C,15,1,Eric Gerets,player_p_73390_1990,9,team_belgium_1990,1990
17,C,15,1,Philippe Albert,player_p_43307_1990,9,team_belgium_1990,1990
17,C,15,1,Leo Clijsters,player_p_05723_1990,9,team_belgium_1990,1990
17,C,15,1,Bruno Versavel,player_p_51650_1990,9,team_belgium_1990,1990
17,C,15,1,Marc Emmers,player_p_35636_1990,9,team_belgium_1990,1990
17,C,15,1,Stéphane Demol,player_p_95299_1990,9,team_belgium_1990,1990
17,C,15,1,Franky Van der Elst,player_p_08623_1990,9,team_belgium_1990,1990
17,C,15,1,Marc Degryse,player_p_28230_1990,9,team_belgium_1990,1990
17,C,15,1,Enzo Scifo,player_p_97414_1990,9,team_belgium_1990,1990
17,C,15,1,Jan Ceulemans,player_p_25456_1990,9,team_belgium_1990,1990
16,D,15,2,Gilbert Bodart,player_p_47067_1990,9,team_belgium_1990,1990
17,C,15,1,Georges Grün,player_p_99499_1990,9,team_belgium_1990,1990
17,C,15,1,Nico Claesen,player_p_47038_1990,9,team_belgium_1990,1990
16,D,15,2,Jean-François De Sart,player_p_11791_1990,9,team_belgium_1990,1990
17,C,15,1,Michel De Wolf,player_p_39297_1990,9,team_belgium_1990,1990
17,C,15,1,Pascal Plovie,player_p_37431_1990,9,team_belgium_1990,1990
17,C,15,1,Lorenzo Staelens,player_p_33618_1990,9,team_belgium_1990,1990
17,C,15,1,Marc Van Der Linden,player_p_03300_1990,9,team_belgium_1990,1990
16,D,15,2,Filip De Wilde,player_p_72937_1990,9,team_belgium_1990,1990
16,D,15,2,Marc Wilmots,player_p_69659_1990,9,team_belgium_1990,1990
17,C,15,1,Patrick Vervoort,player_p_92384_1990,9,team_belgium_1990,1990
17,C,15,1,Cláudio Taffarel,player_p_31850_1990,9,team_brazil_1990,1990
17,C,15,1,not applicable Jorginho,player_p_26340_1990,9,team_brazil_1990,1990
17,C,15,1,Ricardo Gomes,player_p_88506_1990,9,team_brazil_1990,1990
17,C,15,1,not applicable Dunga,player_p_32466_1990,9,team_brazil_1990,1990
17,C,15,1,not applicable Alemão,player_p_76896_1990,9,team_brazil_1990,1990
17,C,15,1,not applicable Branco,player_p_90842_1990,9,team_brazil_1990,1990
16,D,15,2,not applicable Bismarck,player_p_66554_1990,9,team_brazil_1990,1990
17,C,15,1,not applicable Valdo,player_p_10596_1990,9,team_brazil_1990,1990
17,C,15,1,not applicable Careca,player_p_90635_1990,9,team_brazil_1990,1990
17,C,15,1,Paulo Silas,player_p_12049_1990,9,team_brazil_1990,1990
17,C,15,1,not applicable Romário,player_p_61251_1990,9,team_brazil_1990,1990
16,D,15,2,not applicable Acácio,player_p_12036_1990,9,team_brazil_1990,1990
17,C,15,1,Carlos Mozer,player_p_62375_1990,9,team_brazil_1990,1990
16,D,15,2,not applicable Aldair,player_p_56505_1990,9,team_brazil_1990,1990
17,C,15,1,not applicable Müller,player_p_60969_1990,9,team_brazil_1990,1990
17,C,15,1,not applicable Bebeto,player_p_68671_1990,9,team_brazil_1990,1990
17,C,15,1,Renato Gaúcho,player_p_52379_1990,9,team_brazil_1990,1990
16,D,15,2,not applicable Mazinho,player_p_78793_1990,9,team_brazil_1990,1990
17,C,15,1,Ricardo Rocha,player_p_61247_1990,9,team_brazil_1990,1990
16,D,15,2,not applicable Tita,player_p_69952_1990,9,team_brazil_1990,1990
17,C,15,1,Mauro Galvão,player_p_06573_1990,9,team_brazil_1990,1990
16,D,15,2,not applicable Zé Carlos,player_p_73607_1990,9,team_brazil_1990,1990
16,D,15,2,Joseph-Antoine Bell,player_p_17774_1990,9,team_cameroon_1990,1990
17,C,15,1,André Kana-Biyik,player_p_84420_1990,9,team_cameroon_1990,1990
17,C,15,1,Jules Onana,player_p_56577_1990,9,team_cameroon_1990,1990
17,C,15,1,Benjamin Massing,player_p_31657_1990,9,team_cameroon_1990,1990
17,C,15,1,Bertin Ebwellé,player_p_31884_1990,9,team_cameroon_1990,1990
17,C,15,1,Emmanuel Kundé,player_p_44016_1990,9,team_cameroon_1990,1990
17,C,15,1,François Omam-Biyik,player_p_77989_1990,9,team_cameroon_1990,1990
17,C,15,1,Émile Mbouh,player_p_12458_1990,9,team_cameroon_1990,1990
17,C,15,1,Roger Milla,player_p_58080_1990,9,team_cameroon_1990,1990
17,C,15,1,Louis-Paul M'Fédé,player_p_59402_1990,9,team_cameroon_1990,1990
17,C,15,1,Eugène Ekéké,player_p_41084_1990,9,team_cameroon_1990,1990
16,D,15,2,Alphonse Yombi,player_p_79721_1990,9,team_cameroon_1990,1990
17,C,15,1,Jean-Claude Pagal,player_p_81131_1990,9,team_cameroon_1990,1990
